sample_id,context,label_value,label_name,resp_0,resp_1,resp_2,resp_3,resp_4
test.sa-sb.sa::00745,Brett got new shoes today. His old ones had a hole in them. He really does not like his new shoes. Brett wanted his old shoes back.,0.0,content_diversity,he tossed the new shoes,he did not keep his new shoes,he threw his new shoes away,he got rid of his new shoes,he put the new shoes in the garbage can
test.sa-sb.sa::00746,The woman turned up the heater. It got up to seventy two degrees. The man was sweating. He checked the heater.,1.0,content_diversity,he turned it down,he was upset it was so hot,he turned it back to normal,he reduce it to 60,he asked why did the woman turn it up so high
test.sa-sb.sa::00746,The woman turned up the heater. It got up to seventy two degrees. The man was sweating. He checked the heater.,0.0,content_diversity,he lower it down,he cool it down,he turn down the temperature,he decrease the temperature,he decrease the heater to normal
test.sa-sb.sa::00747,"There was a little boy named Bryan who wanted his own pumpkin badly. He saved and saved for when the pumpkin patch would open. Bryan even did extra chores for his mother so he would have enough. Finally after weeks of saving, the pumpkin patch was open.",1.0,content_diversity,Bryan bought the largest pumpkin.,Bryan couldn't afford the pumpkin.,Bryan lost all of his money.,His mom told him he couldn't have a pumpkin.,Bryan's mom wouldn't drive him to the pumpkin patch.
test.sa-sb.sa::00747,"There was a little boy named Bryan who wanted his own pumpkin badly. He saved and saved for when the pumpkin patch would open. Bryan even did extra chores for his mother so he would have enough. Finally after weeks of saving, the pumpkin patch was open.",0.0,content_diversity,Bryan didn't have enough money for the pumpkin.,Bryan's mom helped him pay for the pumpkin as he didn't have enough money.,Bryan waited for a sale so he could afford a pumpkin.,The pumpkins were too expensive for Bryan to afford.,Bryan had to do even more chores to have enough money for the pumpkin.
test.sa-sb.sa::00748,"Charlie was told not to talk to strangers. However, he was thrilled to meet new people. He went to the store to talk to as many strangers as possible. He made a new friend and got in the car with the stranger.",1.0,content_diversity,The stranger kidnapped Charlie.,Luckily for Charlie the man drove him home and had a talk with his mom about his behavior.,The two friends had a fun day together.,When Charlie did not come home that night his mother worried.,They drove together to the local carnival.
test.sa-sb.sa::00748,"Charlie was told not to talk to strangers. However, he was thrilled to meet new people. He went to the store to talk to as many strangers as possible. He made a new friend and got in the car with the stranger.",0.0,content_diversity,The man was nice to Charlie and bought him cotton candy.,"A neighbor noticed Charlie with the man, thought it odd and alerted his family.",After going on a couple of rides together the man drove Charlie home.,They had a great time and made plans to meet up again.,By the end of the day Charlie no longer felt the man was a stranger.
test.sa-sb.sa::00749,I went out to get a milkshake today. I went to my favorite ice cream shop to get one. When I got there I found out that milkshakes were very expensive. So I decided to get a cone instead.,1.0,content_diversity,The man standing behind me told me to order a milkshake saying it would be his treat.  I loved the milkshake.,When I got my cone I realized it was better than a milkshake.  I was happy when I realized I could afford another one.,As soon as the man handed me my cone I dropped it on the floor.  The man rudely told me to clean it up.,The whole time I was eating my cone I was wishing it was a milkshake.  It was very disappointing.,The man behind the counter heard my dismay over the price and gave me a milkshake at the same price of a cone.
test.sa-sb.sa::00749,I went out to get a milkshake today. I went to my favorite ice cream shop to get one. When I got there I found out that milkshakes were very expensive. So I decided to get a cone instead.,0.0,content_diversity,I dropped my cone on the floor and the man told me not to worry about it and gave me another cone.,After I got the cone I dropped it on the floor but luckly was able to salvage most of it.,When I dropped the cone the lady behind my called me stupid and made me cry.,I dropped the cone and was attempting to save it from the floor when I was stopped by a lady who gave me a milkshake.,I was so upset about dropping the cone that the man behind the counter offered me a free milkshake instead.
test.sa-sb.sa::00750,Karen was walking around her campus. All of a sudden she fell over. Her flip flop had snapped. Karen wasn't hurt but needed new flip flops.,1.0,content_diversity,She bought new flipflop,she decided against buying new one,she fix her old flip flop,she started walking barefeet,she ask her friend to go shopping with her
test.sa-sb.sa::00750,Karen was walking around her campus. All of a sudden she fell over. Her flip flop had snapped. Karen wasn't hurt but needed new flip flops.,0.0,content_diversity,she purchases new flipflop,she purchased slipper,she bought new slipper,she got herself a new pair of flipflop,she got herself a new pair of sleeper
